Transaction_ID,Customer_ID,Gender,Age,Category,Quantity,Unit_Price,Discount,Date,Store_Region,Online_Or_Offline,Payment_Method,Total_Amount
TXN-06485,CUST-2698,Female,53,Furniture,1,1322.16,0.06,2022-08-17,North,Offline,Credit Card,1242.83
TXN-06486,CUST-2396,Female,50,Furniture,2,1405.1,0.16,2022-08-18,West,Offline,Digital Wallet,2360.57
TXN-06487,CUST-6286,Female,44,Grocery,11,20.27,0.02,2022-08-18,South,Offline,Debit Card,218.51
TXN-06488,CUST-1446,Female,40,Clothing,2,244.49,0.25,2022-08-18,East,Online,Debit Card,366.74
TXN-06489,CUST-7992,Female,35,Beauty,5,64.72,0.19,2022-08-18,North,Online,Credit Card,262.12
TXN-06490,CUST-7498,Male,48,Clothing,3,221.01,0.17,2022-08-18,West,Online,Credit Card,550.31
TXN-06491,CUST-5290,Male,64,Furniture,4,1280.35,0.1,2022-08-18,West,Online,Credit Card,4609.26
TXN-06492,CUST-2625,Female,22,Furniture,2,351.42,0.28,2022-08-18,South,Online,Digital Wallet,506.04
TXN-06493,CUST-1160,Female,29,Beauty,2,45.99,0.12,2022-08-18,East,Online,Digital Wallet,80.94
TXN-06494,CUST-4668,Female,22,Clothing,1,113.74,0.21,2022-08-18,West,Offline,Cash,89.85
TXN-06495,CUST-4199,Male,44,Electronics,3,937.5,0.12,2022-08-18,East,Offline,Digital Wallet,2475.0
TXN-06496,CUST-5441,Female,43,Clothing,3,440.85,0.41,2022-08-19,North,Offline,Debit Card,780.3
TXN-06497,CUST-7717,Female,44,Beauty,3,95.43,0.17,2022-08-19,North,Online,Digital Wallet,237.62
TXN-06498,CUST-9603,Male,58,Grocery,4,42.71,0.01,2022-08-20,East,Offline,Cash,169.13
TXN-06499,CUST-3672,Female,51,Grocery,5,38.46,0.03,2022-08-20,East,Online,Credit Card,186.53
TXN-06500,CUST-8186,Female,28,Beauty,4,67.09,0.09,2022-08-20,West,Online,Credit Card,244.21
TXN-06501,CUST-8247,Female,47,Grocery,8,62.55,0.02,2022-08-20,West,Offline,Digital Wallet,490.39
TXN-06502,CUST-9981,Male,35,Furniture,2,669.27,0.08,2022-08-20,East,Online,Credit Card,1231.46
TXN-06503,CUST-6034,Male,33,Clothing,5,429.0,0.21,2022-08-20,North,Offline,Credit Card,1694.55
TXN-06504,CUST-3672,Female,42,Grocery,9,117.19,0.01,2022-08-20,East,Online,Digital Wallet,1044.16
TXN-06505,CUST-7505,Female,44,Clothing,1,278.25,0.08,2022-08-21,North,Offline,Debit Card,255.99
TXN-06506,CUST-6830,Female,52,Beauty,3,85.23,0.14,2022-08-21,South,Offline,Cash,219.89
TXN-06507,CUST-3810,Female,42,Beauty,1,104.16,0.1,2022-08-21,West,Online,Credit Card,93.74
TXN-06508,CUST-4725,Female,49,Beauty,2,174.48,0.15,2022-08-21,East,Offline,Cash,296.62
TXN-06509,CUST-7608,Male,45,Grocery,14,68.5,0.04,2022-08-21,South,Online,Digital Wallet,920.64
TXN-06510,CUST-9464,Male,29,Electronics,2,446.14,0.07,2022-08-21,West,Offline,Cash,829.82
TXN-06511,CUST-0941,Male,43,Grocery,16,34.01,0.05,2022-08-21,South,Offline,Digital Wallet,516.95
TXN-06512,CUST-5490,Male,21,Grocery,13,79.78,0.04,2022-08-21,West,Offline,Digital Wallet,995.65
TXN-06513,CUST-2271,Male,53,Furniture,2,1208.52,0.09,2022-08-21,East,Offline,Digital Wallet,2199.51
TXN-06514,CUST-7958,Female,18,Beauty,1,108.01,0.07,2022-08-21,West,Online,Digital Wallet,100.45
TXN-06515,CUST-4443,Female,21,Furniture,1,487.34,0.09,2022-08-21,North,Online,Debit Card,443.48
TXN-06516,CUST-9304,Male,36,Furniture,1,1410.41,0.07,2022-08-21,East,Offline,Credit Card,1311.68
TXN-06517,CUST-9026,Male,47,Grocery,11,47.48,0.01,2022-08-21,North,Online,Digital Wallet,517.06
TXN-06518,CUST-8330,Male,42,Beauty,3,113.07,0.11,2022-08-21,East,Online,Digital Wallet,301.9
TXN-06519,CUST-9429,Female,44,Clothing,3,178.76,0.16,2022-08-21,South,Online,Digital Wallet,450.48
TXN-06520,CUST-5258,Female,29,Clothing,4,236.93,0.09,2022-08-22,South,Offline,Debit Card,862.43
TXN-06521,CUST-7426,Male,21,Electronics,3,140.78,0.07,2022-08-22,West,Online,Credit Card,392.78
TXN-06522,CUST-6905,Male,33,Clothing,4,338.58,0.25,2022-08-22,North,Online,Credit Card,1015.74
TXN-06523,CUST-6739,Female,53,Furniture,3,720.49,0.09,2022-08-22,East,Offline,Digital Wallet,1966.94
TXN-06524,CUST-5405,Male,69,Furniture,3,852.71,0.08,2022-08-22,North,Offline,Digital Wallet,2353.48
TXN-06525,CUST-6254,Female,44,Grocery,12,59.66,0.06,2022-08-22,East,Offline,Cash,672.96
TXN-06526,CUST-7065,Female,37,Beauty,3,70.36,0.17,2022-08-22,East,Offline,Cash,175.2
TXN-06527,CUST-2465,Male,18,Beauty,3,91.78,0.1,2022-08-22,North,Online,Credit Card,247.81
TXN-06528,CUST-8193,Male,65,Furniture,2,984.94,0.16,2022-08-23,South,Online,Digital Wallet,1654.7
TXN-06529,CUST-5055,Male,52,Grocery,11,24.16,0.09,2022-08-23,South,Offline,Debit Card,241.84
TXN-06530,CUST-3539,Female,56,Beauty,1,90.36,0.14,2022-08-23,East,Offline,Digital Wallet,77.71
TXN-06531,CUST-1792,Female,43,Furniture,1,491.71,0.06,2022-08-23,West,Online,Debit Card,462.21
TXN-06532,CUST-1225,Female,38,Beauty,3,133.2,0.08,2022-08-23,East,Online,Debit Card,367.63
TXN-06533,CUST-8166,Female,27,Clothing,2,151.99,0.12,2022-08-23,South,Offline,Cash,267.5
TXN-06534,CUST-7384,Female,19,Clothing,1,102.15,0.18,2022-08-23,North,Online,Credit Card,83.76
TXN-06535,CUST-1099,Male,40,Electronics,1,709.03,0.04,2022-08-24,West,Online,Digital Wallet,680.67
TXN-06536,CUST-7733,Male,27,Beauty,2,163.7,0.14,2022-08-24,North,Offline,Debit Card,281.56
TXN-06537,CUST-0289,Female,41,Beauty,5,250.0,0.13,2022-08-24,West,Online,Credit Card,1087.5
TXN-06538,CUST-5417,Female,51,Electronics,1,469.18,0.08,2022-08-24,South,Offline,Digital Wallet,431.65
TXN-06539,CUST-1249,Male,69,Grocery,9,79.69,0.05,2022-08-24,East,Online,Digital Wallet,681.35
TXN-06540,CUST-0269,Male,56,Furniture,1,750.38,0.13,2022-08-24,West,Offline,Cash,652.83
TXN-06541,CUST-1272,Male,27,Clothing,1,186.35,0.25,2022-08-24,North,Offline,Digital Wallet,139.76
TXN-06542,CUST-3421,Female,52,Electronics,1,472.6,0.04,2022-08-24,West,Online,Digital Wallet,453.7
TXN-06543,CUST-5454,Male,53,Electronics,3,897.0,0.04,2022-08-24,North,Offline,Credit Card,2583.36
TXN-06544,CUST-6145,Male,41,Clothing,1,252.01,0.28,2022-08-24,South,Online,Debit Card,181.45
TXN-06545,CUST-3036,Female,63,Electronics,3,750.0,0.07,2022-08-24,East,Offline,Credit Card,2092.5
TXN-06546,CUST-3331,Female,46,Beauty,4,193.34,0.08,2022-08-24,North,Offline,Debit Card,711.49
TXN-06547,CUST-4561,Female,35,Electronics,3,670.11,0.04,2022-08-25,West,Online,Digital Wallet,1929.92
TXN-06548,CUST-5840,Male,37,Grocery,7,52.49,0.05,2022-08-25,West,Online,Digital Wallet,349.06
TXN-06549,CUST-4009,Female,50,Grocery,11,45.91,0.07,2022-08-25,East,Offline,Cash,469.66
TXN-06550,CUST-0107,Female,35,Clothing,3,396.0,0.43,2022-08-25,South,Online,Credit Card,677.16
TXN-06551,CUST-0497,Female,39,Beauty,1,103.42,0.08,2022-08-25,East,Online,Digital Wallet,95.15
TXN-06552,CUST-4770,Female,35,Clothing,4,155.44,0.24,2022-08-26,East,Offline,Debit Card,472.54
TXN-06553,CUST-7256,Female,59,Furniture,3,1406.25,0.18,2022-08-26,East,Online,Debit Card,3459.38
TXN-06554,CUST-0892,Male,55,Electronics,2,648.72,0.09,2022-08-26,West,Offline,Cash,1180.67
TXN-06555,CUST-8185,Female,29,Grocery,6,25.21,0.05,2022-08-26,West,Online,Credit Card,143.7
TXN-06556,CUST-8330,Female,18,Clothing,7,83.54,0.09,2022-08-26,East,Offline,Digital Wallet,532.15
TXN-06557,CUST-0192,Female,25,Grocery,7,54.85,0.06,2022-08-26,South,Offline,Cash,360.91
TXN-06558,CUST-4661,Male,45,Beauty,2,82.85,0.1,2022-08-26,South,Online,Debit Card,149.13
TXN-06559,CUST-7099,Male,41,Electronics,1,294.69,0.03,2022-08-26,South,Online,Digital Wallet,285.85
TXN-06560,CUST-8564,Male,64,Electronics,1,567.4,0.15,2022-08-27,East,Offline,Credit Card,482.29
TXN-06561,CUST-0667,Male,64,Grocery,12,57.89,0.04,2022-08-27,East,Online,Digital Wallet,666.89
TXN-06562,CUST-7951,Female,48,Grocery,6,40.68,0.01,2022-08-27,South,Online,Debit Card,241.64
TXN-06563,CUST-1176,Male,41,Grocery,6,86.7,0.08,2022-08-27,South,Offline,Cash,478.58
TXN-06564,CUST-9362,Female,39,Electronics,2,440.66,0.26,2022-08-27,North,Online,Digital Wallet,652.18
TXN-06565,CUST-4861,Female,38,Beauty,6,80.64,0.14,2022-08-27,West,Offline,Credit Card,416.1
TXN-06566,CUST-2374,Male,52,Furniture,1,1142.17,0.2,2022-08-27,North,Online,Debit Card,913.74
TXN-06567,CUST-2473,Female,43,Beauty,2,122.69,0.06,2022-08-27,North,Offline,Credit Card,230.66
TXN-06568,CUST-9615,Female,46,Clothing,1,415.15,0.41,2022-08-27,East,Online,Credit Card,244.94
TXN-06569,CUST-8248,Female,49,Furniture,1,589.08,0.12,2022-08-27,West,Offline,Debit Card,518.39
TXN-06570,CUST-7895,Female,30,Electronics,4,191.62,0.12,2022-08-28,West,Offline,Cash,674.5
TXN-06571,CUST-0449,Female,27,Grocery,5,29.51,0.07,2022-08-28,East,Offline,Digital Wallet,137.22
TXN-06572,CUST-8952,Male,37,Clothing,3,246.98,0.14,2022-08-28,West,Offline,Digital Wallet,637.21
TXN-06573,CUST-4040,Female,40,Beauty,4,43.7,0.09,2022-08-28,West,Offline,Cash,159.07
TXN-06574,CUST-9476,Male,70,Clothing,1,277.44,0.17,2022-08-28,East,Offline,Debit Card,230.28
TXN-06575,CUST-9276,Female,18,Grocery,9,78.0,0.01,2022-08-28,North,Online,Debit Card,694.98
TXN-06576,CUST-7983,Male,51,Furniture,1,808.4,0.08,2022-08-28,East,Offline,Cash,743.73
TXN-06577,CUST-0044,Female,32,Clothing,2,234.75,0.24,2022-08-28,West,Offline,Credit Card,356.82
TXN-06578,CUST-7488,Female,27,Beauty,2,82.41,0.23,2022-08-28,South,Offline,Credit Card,126.91
TXN-06579,CUST-2587,Male,32,Clothing,3,120.72,0.14,2022-08-28,North,Online,Debit Card,311.46
TXN-06580,CUST-0247,Male,36,Grocery,5,87.7,0.04,2022-08-29,South,Online,Debit Card,420.96
TXN-06581,CUST-2554,Male,27,Clothing,2,134.55,0.09,2022-08-29,South,Offline,Cash,244.88
TXN-06582,CUST-9026,Male,23,Clothing,5,312.0,0.35,2022-08-29,North,Online,Credit Card,1014.0
TXN-06583,CUST-4840,Female,39,Beauty,1,49.47,0.12,2022-08-29,North,Online,Debit Card,43.53
TXN-06584,CUST-6807,Male,39,Electronics,5,708.92,0.05,2022-08-29,South,Online,Digital Wallet,3367.37
TXN-06585,CUST-0519,Male,41,Electronics,5,575.0,0.1,2022-08-29,East,Online,Credit Card,2587.5
TXN-06586,CUST-0423,Female,67,Grocery,9,18.44,0.05,2022-08-29,South,Online,Digital Wallet,157.66
TXN-06587,CUST-4581,Female,37,Clothing,1,269.89,0.14,2022-08-29,West,Online,Digital Wallet,232.11
TXN-06588,CUST-5025,Female,49,Electronics,3,313.87,0.2,2022-08-30,South,Offline,Cash,753.29
TXN-06589,CUST-3598,Female,26,Electronics,3,423.52,0.1,2022-08-30,West,Online,Digital Wallet,1143.5
TXN-06590,CUST-6591,Female,61,Beauty,3,91.8,0.1,2022-08-30,East,Online,Debit Card,247.86
TXN-06591,CUST-6317,Male,26,Electronics,1,429.12,0.08,2022-08-30,West,Online,Digital Wallet,394.79
TXN-06592,CUST-0492,Female,49,Furniture,2,875.94,0.08,2022-08-30,East,Online,Digital Wallet,1611.73
TXN-06593,CUST-8125,Male,36,Furniture,2,816.99,0.09,2022-08-30,South,Offline,Cash,1486.92
TXN-06594,CUST-8390,Female,29,Furniture,1,1383.61,0.07,2022-08-31,North,Online,Debit Card,1286.76
TXN-06595,CUST-8892,Female,55,Beauty,2,47.33,0.14,2022-08-31,East,Online,Digital Wallet,81.41
TXN-06596,CUST-7241,Female,50,Beauty,2,102.95,0.16,2022-08-31,South,Offline,Debit Card,172.96
TXN-06597,CUST-1529,Female,57,Clothing,1,88.95,0.15,2022-08-31,East,Online,Debit Card,75.61
TXN-06598,CUST-2739,Female,35,Clothing,3,223.38,0.08,2022-08-31,West,Offline,Credit Card,616.53
TXN-06599,CUST-6308,Female,77,Furniture,1,1091.29,0.16,2022-08-31,West,Offline,Debit Card,916.68
TXN-06600,CUST-7401,Male,54,Grocery,7,49.61,0.02,2022-08-31,North,Offline,Cash,340.32
TXN-06601,CUST-3589,Male,43,Electronics,1,420.25,0.04,2022-09-01,North,Online,Debit Card,403.44
TXN-06602,CUST-5015,Female,69,Clothing,5,121.85,0.27,2022-09-01,North,Offline,Cash,444.75
TXN-06603,CUST-2129,Female,30,Grocery,9,55.95,0.03,2022-09-01,East,Online,Digital Wallet,488.44
TXN-06604,CUST-1213,Female,35,Grocery,9,55.52,0.05,2022-09-01,East,Offline,Debit Card,474.7
TXN-06605,CUST-7362,Female,33,Clothing,4,341.74,0.14,2022-09-02,West,Online,Debit Card,1175.59
TXN-06606,CUST-5311,Female,50,Beauty,3,65.24,0.14,2022-09-02,North,Offline,Cash,168.32
TXN-06607,CUST-7776,Male,20,Furniture,4,331.32,0.09,2022-09-02,South,Online,Credit Card,1206.0
TXN-06608,CUST-0179,Female,60,Grocery,9,61.27,0.05,2022-09-02,North,Offline,Credit Card,523.86
TXN-06609,CUST-1391,Male,71,Grocery,11,37.34,0.06,2022-09-02,East,Offline,Debit Card,386.1
TXN-06610,CUST-0190,Female,61,Beauty,3,92.53,0.14,2022-09-02,West,Online,Credit Card,238.73
TXN-06611,CUST-3413,Male,35,Grocery,7,78.36,0.04,2022-09-02,South,Offline,Cash,526.58
TXN-06612,CUST-9900,Male,21,Grocery,8,56.51,0.06,2022-09-02,East,Offline,Debit Card,424.96
TXN-06613,CUST-8351,Female,24,Beauty,5,158.68,0.18,2022-09-02,West,Online,Debit Card,650.59
TXN-06614,CUST-4602,Male,57,Grocery,9,57.06,0.04,2022-09-02,West,Offline,Digital Wallet,493.0
TXN-06615,CUST-3520,Male,43,Beauty,3,243.75,0.11,2022-09-02,North,Online,Debit Card,650.81
TXN-06616,CUST-6326,Male,42,Beauty,3,115.55,0.15,2022-09-03,South,Offline,Cash,294.65
TXN-06617,CUST-8836,Female,50,Beauty,4,51.13,0.11,2022-09-03,West,Online,Digital Wallet,182.02
TXN-06618,CUST-6489,Female,41,Furniture,1,870.52,0.1,2022-09-03,South,Online,Debit Card,783.47
TXN-06619,CUST-2310,Female,52,Clothing,2,350.3,0.21,2022-09-03,North,Offline,Digital Wallet,553.47
TXN-06620,CUST-2689,Male,47,Grocery,14,69.92,0.01,2022-09-03,South,Online,Debit Card,969.09
TXN-06621,CUST-4436,Female,39,Grocery,6,55.61,0.02,2022-09-03,East,Online,Digital Wallet,326.99
TXN-06622,CUST-2207,Male,43,Beauty,2,68.81,0.17,2022-09-03,South,Offline,Credit Card,114.22
TXN-06623,CUST-7120,Female,40,Grocery,9,37.76,0.01,2022-09-03,North,Offline,Cash,336.44
TXN-06624,CUST-7097,Male,71,Clothing,3,44.99,0.09,2022-09-03,East,Online,Digital Wallet,122.82
TXN-06625,CUST-3155,Female,52,Clothing,6,272.46,0.21,2022-09-04,North,Online,Debit Card,1291.46
TXN-06626,CUST-3683,Female,20,Clothing,1,120.28,0.14,2022-09-04,North,Online,Digital Wallet,103.44
TXN-06627,CUST-7020,Male,59,Beauty,3,79.05,0.12,2022-09-04,West,Offline,Digital Wallet,208.69
TXN-06628,CUST-9615,Female,46,Furniture,1,1617.19,0.14,2022-09-04,East,Online,Digital Wallet,1390.78
TXN-06629,CUST-8759,Female,25,Grocery,9,15.78,0.05,2022-09-04,South,Online,Digital Wallet,134.92
TXN-06630,CUST-8394,Male,51,Beauty,3,224.25,0.09,2022-09-04,North,Offline,Credit Card,612.2
TXN-06631,CUST-5884,Male,51,Grocery,9,48.71,0.05,2022-09-04,North,Offline,Debit Card,416.47
TXN-06632,CUST-9751,Female,56,Grocery,12,48.27,0.09,2022-09-04,East,Offline,Cash,527.11
TXN-06633,CUST-9141,Female,50,Clothing,4,176.3,0.07,2022-09-04,East,Online,Debit Card,655.84
TXN-06634,CUST-6163,Male,40,Furniture,2,1349.3,0.11,2022-09-04,South,Offline,Credit Card,2401.75
TXN-06635,CUST-3762,Male,49,Electronics,3,239.23,0.14,2022-09-04,East,Online,Digital Wallet,617.21
TXN-06636,CUST-5269,Female,18,Grocery,11,70.71,0.02,2022-09-04,North,Offline,Credit Card,762.25
TXN-06637,CUST-9276,Female,57,Electronics,1,289.66,0.01,2022-09-04,North,Online,Digital Wallet,286.76
TXN-06638,CUST-9355,Male,53,Grocery,12,68.4,0.04,2022-09-05,North,Offline,Cash,787.97
TXN-06639,CUST-7905,Male,18,Clothing,5,111.06,0.28,2022-09-05,West,Online,Debit Card,399.82
TXN-06640,CUST-3531,Male,49,Clothing,3,210.52,0.12,2022-09-05,East,Online,Digital Wallet,555.77
TXN-06641,CUST-4033,Male,63,Electronics,2,311.65,0.09,2022-09-05,West,Offline,Cash,567.2
TXN-06642,CUST-6857,Female,31,Clothing,2,172.51,0.08,2022-09-05,East,Offline,Debit Card,317.42
TXN-06643,CUST-9139,Male,58,Grocery,10,16.09,0.04,2022-09-05,West,Online,Debit Card,154.46
TXN-06644,CUST-6533,Female,46,Grocery,13,102.55,0.05,2022-09-05,South,Offline,Cash,1266.49
TXN-06645,CUST-4082,Male,62,Electronics,1,398.4,0.08,2022-09-05,South,Offline,Credit Card,366.53
TXN-06646,CUST-0394,Female,67,Grocery,11,76.5,0.05,2022-09-05,South,Offline,Cash,799.42
TXN-06647,CUST-7262,Male,64,Grocery,8,39.54,0.06,2022-09-06,East,Online,Debit Card,297.34
TXN-06648,CUST-6672,Female,42,Electronics,2,1000.0,0.05,2022-09-06,West,Offline,Credit Card,1900.0
TXN-06649,CUST-5995,Male,43,Beauty,1,101.84,0.11,2022-09-06,East,Online,Credit Card,90.64
TXN-06650,CUST-3088,Male,21,Electronics,2,444.98,0.03,2022-09-06,West,Online,Debit Card,863.26
TXN-06651,CUST-7981,Male,72,Electronics,1,541.35,0.05,2022-09-06,East,Online,Credit Card,514.28
TXN-06652,CUST-1017,Female,78,Electronics,1,326.14,0.03,2022-09-06,East,Offline,Debit Card,316.36
TXN-06653,CUST-9101,Male,19,Electronics,1,563.56,0.16,2022-09-07,North,Offline,Credit Card,473.39
TXN-06654,CUST-1064,Male,52,Clothing,4,104.27,0.15,2022-09-07,North,Offline,Digital Wallet,354.52
TXN-06655,CUST-1924,Male,22,Grocery,14,55.66,0.02,2022-09-07,South,Offline,Cash,763.66
TXN-06656,CUST-9184,Male,62,Furniture,2,618.4,0.12,2022-09-07,East,Online,Credit Card,1088.38
TXN-06657,CUST-1034,Male,85,Grocery,3,50.54,0.04,2022-09-07,North,Offline,Cash,145.56
TXN-06658,CUST-8271,Male,60,Grocery,9,64.64,0.02,2022-09-07,South,Offline,Credit Card,570.12
TXN-06659,CUST-6451,Female,18,Electronics,1,555.38,0.02,2022-09-07,North,Offline,Cash,544.27
TXN-06660,CUST-7879,Female,44,Grocery,9,50.59,0.01,2022-09-07,South,Offline,Debit Card,450.76
TXN-06661,CUST-0797,Female,52,Grocery,7,74.78,0.06,2022-09-07,West,Offline,Debit Card,492.05
TXN-06662,CUST-6109,Female,57,Clothing,2,208.42,0.14,2022-09-07,South,Offline,Cash,358.48
TXN-06663,CUST-1287,Female,57,Electronics,1,233.98,0.08,2022-09-07,North,Online,Digital Wallet,215.26
TXN-06664,CUST-5855,Female,85,Grocery,7,15.56,0.07,2022-09-07,East,Offline,Credit Card,101.3
TXN-06665,CUST-2123,Male,46,Beauty,1,77.27,0.09,2022-09-08,North,Online,Credit Card,70.32
TXN-06666,CUST-0539,Female,27,Beauty,3,206.25,0.09,2022-09-08,East,Offline,Credit Card,563.06
TXN-06667,CUST-4149,Female,81,Clothing,2,311.43,0.11,2022-09-08,East,Online,Credit Card,554.35
TXN-06668,CUST-1417,Male,41,Furniture,2,936.69,0.15,2022-09-08,West,Online,Debit Card,1592.37
TXN-06669,CUST-9828,Male,28,Electronics,4,535.61,0.03,2022-09-08,South,Online,Debit Card,2078.17
TXN-06670,CUST-9429,Female,35,Furniture,2,605.97,0.11,2022-09-08,South,Online,Digital Wallet,1078.63
TXN-06671,CUST-6985,Female,60,Beauty,2,47.1,0.09,2022-09-09,West,Online,Digital Wallet,85.72
TXN-06672,CUST-0387,Male,27,Electronics,2,345.28,0.02,2022-09-09,East,Offline,Cash,676.75
TXN-06673,CUST-9888,Male,33,Furniture,3,818.03,0.07,2022-09-09,North,Online,Digital Wallet,2282.3
TXN-06674,CUST-4695,Male,18,Beauty,2,60.17,0.09,2022-09-09,East,Offline,Cash,109.51
TXN-06675,CUST-0650,Male,53,Furniture,1,883.15,0.06,2022-09-09,West,Offline,Debit Card,830.16
TXN-06676,CUST-8947,Female,54,Grocery,10,112.12,0.02,2022-09-10,North,Offline,Cash,1098.78
TXN-06677,CUST-6595,Female,52,Electronics,2,348.79,0.07,2022-09-10,South,Online,Digital Wallet,648.75
TXN-06678,CUST-6662,Female,50,Grocery,9,52.93,0.08,2022-09-10,West,Online,Digital Wallet,438.26
TXN-06679,CUST-3061,Female,38,Electronics,5,927.56,0.05,2022-09-10,West,Offline,Credit Card,4405.91
TXN-06680,CUST-0878,Male,35,Grocery,11,51.57,0.01,2022-09-10,North,Online,Credit Card,561.6
TXN-06681,CUST-2255,Male,36,Furniture,1,894.65,0.17,2022-09-10,West,Online,Credit Card,742.56
TXN-06682,CUST-6905,Male,20,Electronics,5,378.42,0.12,2022-09-11,North,Online,Digital Wallet,1665.05
TXN-06683,CUST-1140,Male,18,Beauty,1,48.55,0.16,2022-09-11,East,Offline,Debit Card,40.78
TXN-06684,CUST-7983,Female,46,Clothing,4,245.84,0.08,2022-09-11,East,Offline,Debit Card,904.69
TXN-06685,CUST-4606,Female,59,Beauty,1,93.96,0.13,2022-09-11,West,Offline,Credit Card,81.75
TXN-06686,CUST-8892,Female,44,Beauty,1,79.0,0.15,2022-09-11,East,Online,Credit Card,67.15
TXN-06687,CUST-3574,Male,18,Furniture,2,741.19,0.18,2022-09-12,East,Online,Digital Wallet,1215.55
TXN-06688,CUST-7135,Male,54,Beauty,1,105.85,0.11,2022-09-12,West,Online,Debit Card,94.21
TXN-06689,CUST-1025,Male,48,Beauty,2,120.38,0.14,2022-09-12,South,Offline,Credit Card,207.05
TXN-06690,CUST-5899,Male,43,Grocery,14,27.01,0.09,2022-09-12,East,Offline,Cash,344.11
TXN-06691,CUST-8185,Male,43,Clothing,2,112.85,0.13,2022-09-12,South,Offline,Digital Wallet,196.36
TXN-06692,CUST-2073,Male,53,Grocery,8,112.12,0.06,2022-09-12,North,Online,Digital Wallet,843.14
TXN-06693,CUST-7012,Male,30,Electronics,1,418.33,0.06,2022-09-12,South,Offline,Credit Card,393.23
TXN-06694,CUST-7705,Male,36,Beauty,3,117.07,0.08,2022-09-13,North,Offline,Debit Card,323.11
TXN-06695,CUST-7905,Female,27,Beauty,2,155.21,0.11,2022-09-13,West,Online,Credit Card,276.27
TXN-06696,CUST-3743,Female,28,Clothing,4,212.96,0.11,2022-09-14,North,Offline,Credit Card,758.14
TXN-06697,CUST-2163,Female,18,Clothing,5,172.4,0.19,2022-09-14,North,Offline,Debit Card,698.22
TXN-06698,CUST-3531,Female,27,Beauty,3,59.24,0.09,2022-09-14,East,Online,Digital Wallet,161.73
TXN-06699,CUST-1256,Female,26,Beauty,6,131.91,0.11,2022-09-14,East,Online,Digital Wallet,704.4
TXN-06700,CUST-1919,Male,36,Clothing,1,248.06,0.07,2022-09-14,East,Offline,Cash,230.7
TXN-06701,CUST-6244,Male,23,Clothing,2,134.37,0.09,2022-09-14,West,Online,Credit Card,244.55
TXN-06702,CUST-4938,Male,30,Electronics,1,655.47,0.09,2022-09-14,West,Online,Credit Card,596.48
TXN-06703,CUST-4406,Male,18,Beauty,1,77.26,0.13,2022-09-15,North,Online,Debit Card,67.22
TXN-06704,CUST-4349,Male,50,Clothing,2,154.73,0.13,2022-09-15,East,Offline,Debit Card,269.23
TXN-06705,CUST-5281,Female,44,Grocery,7,45.84,0.06,2022-09-15,East,Online,Debit Card,301.63
TXN-06706,CUST-4328,Female,21,Clothing,3,300.0,0.22,2022-09-15,East,Offline,Cash,702.0
TXN-06707,CUST-6957,Female,61,Furniture,1,756.89,0.19,2022-09-15,West,Online,Digital Wallet,613.08
TXN-06708,CUST-8698,Female,56,Clothing,1,121.61,0.12,2022-09-15,East,Offline,Credit Card,107.02
TXN-06709,CUST-9430,Male,43,Grocery,3,79.23,0.02,2022-09-16,South,Online,Credit Card,232.94
TXN-06710,CUST-9817,Male,20,Furniture,4,603.86,0.18,2022-09-16,West,Online,Digital Wallet,1980.66
TXN-06711,CUST-9047,Male,32,Furniture,4,662.66,0.1,2022-09-16,North,Offline,Credit Card,2385.58
TXN-06712,CUST-6217,Female,51,Electronics,1,334.73,0.12,2022-09-16,West,Offline,Credit Card,294.56
TXN-06713,CUST-6677,Female,71,Beauty,1,77.1,0.08,2022-09-16,West,Online,Digital Wallet,70.93
TXN-06714,CUST-3485,Male,41,Beauty,4,120.2,0.1,2022-09-16,North,Online,Debit Card,432.72
TXN-06715,CUST-6754,Male,85,Electronics,1,136.61,0.02,2022-09-17,West,Online,Credit Card,133.88
TXN-06716,CUST-1256,Male,44,Beauty,3,117.15,0.06,2022-09-17,East,Online,Digital Wallet,330.36
TXN-06717,CUST-7338,Female,18,Grocery,8,37.42,0.02,2022-09-17,North,Online,Debit Card,293.37
TXN-06718,CUST-5963,Female,54,Clothing,2,182.59,0.16,2022-09-17,West,Offline,Credit Card,306.75
TXN-06719,CUST-3570,Female,45,Beauty,3,107.86,0.13,2022-09-18,North,Online,Debit Card,281.51
